Transaction_amount,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,Total_Transaction-Amount,Declines_Level
1.5424625010402564,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.2545750884081112,1.3880264678553302,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.7015850225093844,0
-0.9168294798606207,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.5212972509989688,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.41512009913992926,2.7566181914514636,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.49609402982069495,1
0.502255313305904,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.7345197313830115,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.8983192776294024,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.5708814827045883,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.08128416385288857,-0.4367624969395139,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.35517478504772765,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.0915464498100995,-0.4367624969395139,0,0,3.9025065031634254,0.7180652621937879,2.9763916151821435,-0.3084506772965563,0
0.40910397530810516,3.2128154326501743,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,1.9655768784896215,1
1.230972785973637,2.661822966811694,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,2.7633896928708563,1
0.2542489216980011,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.50245149560714,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.7711477524193401,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.5664209879741919,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
3.687026169409785,3.6690126738488855,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,8.310215565627027,1
-0.9271420055273252,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.07400486086698525,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
2.1959707530526096,0.019434744259197122,1,1,3.3797602087290146,3.4947123468732535,4.268191786909044,0.3428747654734005,0
1.6229200795855825,2.3004209502527524,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,2.893178961441615,1
0.03323781341979988,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.4004380732213522,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
2.569388487228141,-0.4367624969395139,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.3297910943861973,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.8326924149432,2.9744561564274368,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.0999339073093759,1
-0.7366422762954099,0.47563198545790814,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.2106799074107847,0
-0.28633340385865513,3.6690126738488855,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.9640711803319076,1
2.4412060457773492,0.47563198545790814,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,1.0949564706290404,0
0.4788647584312927,1.3880264678553302,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.885886299802448,0
-0.2711410884440865,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.8517898065695716,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.4830034389864516,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.8956355385326368,3.1296553786518544,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.18728344953594575,1
-0.6378627887436049,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.9185532723341462,-0.4367624969395139,0,0,3.3227468296723703,3.586148215838111,4.268191786909044,-0.3084506772965563,0
2.5849397540436354,-0.4367624969395139,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.7448728175992141,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
3.0364746769113,2.455537655786436,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,4.914174064039196,1
-0.284953502047612,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.8906725794779679,3.2307285839661715,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,2.773464424098807,1
-0.40077005365322266,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.07422524586095686,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.8776631758571429,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.1403595316095297,-0.4367624969395139,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
3.2362921605114257,2.8510953983618053,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,5.896052971576561,1
-0.691154826547055,2.7566181914514636,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.09915770431824864,1
1.827859103611498,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.3590861903613249,2.7899583285004588,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,1.6302244941829613,1
2.8350396512802196,-0.4367624969395139,0,0,2.115205582663714,2.3813145750575373,5.065531746595758,-0.3084506772965563,0
-0.021210301404836453,0.019434744259197122,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.11259572084486694,0
-0.7561977941384874,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.6913970141040419,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.974611041761122,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.4866528656511547,-0.4367624969395139,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.5815633173137569,1.3880264678553302,0,0,1.6160444759121706,1.5303987328019844,3.0055222254466387,0.9702748299395639,0
0.07421480033610306,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.4539645171900132,0.8741327507919011,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.010338873288782385,0
0.8392646067243041,-0.4367624969395139,0,0,3.702729321828826,4.230405865039867,4.268191786909044,-0.3084506772965563,0
3.808024026232852,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.48943255949246833,0.47563198545790814,1,1,3.3797602087290146,3.4947123468732535,4.268191786909044,0.29305965016499286,0
-0.4810079115050588,-0.4367624969395139,1,0,4.12635931499728,4.373863083319609,3.075944619148939,-0.3084506772965563,0
-0.7280116830351331,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.09480202123332451,3.330453709167045,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,1.5016608475285091,1
2.95197405959266,2.7566181914514636,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,5.337955760561616,1
1.9318748246954758,0.47563198545790814,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.8856949504686981,0
0.555537965543689,2.3004209502527524,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,1.5775596088604675,1
0.9913701235971215,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.34900975562473135,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.3672428880310144,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.7586162732611588,1.3880264678553302,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.13096541139443768,0
0.2707298412317767,1.3880264678553302,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.7148595597604648,0
0.9017898498753635,1.3880264678553302,0,0,1.9933191885726207,1.2216025542635667,3.2691083013094397,1.2334084774594567,0
-0.6834274258398781,0.019434744259197122,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.24863348605503421,0
-0.6955266905084595,0.019434744259197122,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.2511190106140742,0
-0.974611041761122,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.7474466037761478,2.7566181914514636,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,3.60585231557213,1
1.5788141565950407,1.1031774436799044,0,0,3.3797602087290146,3.4947123468732535,4.268191786909044,1.4669561134995164,0
2.672842441008782,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
2.8662771540451186,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.20837856444351455,0.9318292266566192,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.42060595544559815,0
2.384605687998663,-0.4367624969395139,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.5543127782224234,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.11814941815994065,2.3004209502527524,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.747195161180141,1
-0.5964930493547129,0.9318292266566192,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.07542290691109596,0
0.29979261260887313,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.028969632349003765,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.230815482537191,3.3721579842996903,0,0,1.664084683290697,0.7239531675771999,0.16718848745526965,3.46247558808338,1
1.3419012391505372,1.6947125856544958,0,0,3.3797602087290146,3.4947123468732535,4.268191786909044,1.8948695915872722,0
0.7886109342240768,1.1905883431875426,0,0,4.413550430642189,0.983961116452052,0.39279127172834216,0.7705433953684466,0
0.5749668503542249,2.3004209502527524,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,1.6015069998833678,1
-0.40257336921490583,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.5833292046959924,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.974611041761122,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.6395756429608879,2.5418764940922767,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,1.8668247929597666,1
0.8937518164608851,3.15756648051761,0,0,3.5271365094850036,1.0345783343559676,0.5101263837267903,2.7485146187091654,1
-0.8206048787065547,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
3.6283523299192777,3.2128154326501743,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,7.2561601105850695,1
0.12324169329124074,1.3880264678553302,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.5936669339555418,0
2.613816796330313,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.9025295680032154,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.0420501708832295,-0.4367624969395139,0,0,3.5375977945862322,3.441506695950226,4.268191786909044,-0.3084506772965563,0
1.1102319864546892,1.7340555960714865,1,0,3.3797602087290146,3.4947123468732535,4.268191786909044,1.712213615830913,0
0.09943479917672403,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.9466416876483089,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.005435585259443299,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.045653412996452127,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.9355032071134555,-0.03893627823630014,0,0,3.3679932168210818,3.5135837968382755,4.268191786909044,0.0362698391445061,0
3.4127793150194563,-0.4367624969395139,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.2441412957356795,2.9790961707627424,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,1.5573715940960937,1
-0.8760828362195184,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.36033249711370524,0.47563198545790814,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.2400181828683468,0
1.3034587169989582,0.47563198545790814,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.627506752795499,0
-0.7868735602218344,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.09005699632798565,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.06181676482166088,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.4967580519322094,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.2300238869670257,1.0045341517358344,1,1,3.0920288371736966,3.18709525667973,4.062315411032822,0.48373510896804994,0
-0.25150365043324735,2.3004209502527524,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.5828272123272171,1
-0.8431676323610029,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
0.05416039338533822,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.234684459716794,-0.4367624969395139,0,0,3.728646876266098,4.984997522917688,3.028065653823742,-0.3084506772965563,0
1.1611565836273285,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.974611041761122,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.6085990816000882,3.153046033551265,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,0.2780030076196903,1
-0.5973037028074469,-0.4367624969395139,1,1,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
-0.8508016534827249,1.3880264678553302,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.20671514753175232,0
-0.7340139834658512,-0.4367624969395139,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.8572396527288464,1.8442237090540414,1,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,2.600252719764753,0
0.5750161101583436,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
1.0908007821092436,0.47563198545790814,1,1,4.381690606394969,0.5256878660266193,0.39279127172834216,0.5401350761983807,0
-0.21115839702271408,-0.4367624969395139,0,0,-0.269783365377889,-0.2566468783865328,-0.25310881413510816,-0.3084506772965563,0
